id,label,text,url,email,phone,source,intent_type,malicious,threat_level,linked_to,rewritten_text
smishing,Abbott-Lawrence requires immediate verification of your account. Visit https://www.cunningham.com/ or call +1-307-114-0004x236.,http://www.reynolds-brown.com/,no,no,telegram,malware,yes,high,phishing_site,no,http://www.r3yn0lds-br0wn.c0m/
smishing,Erickson-Ramirez requires immediate verification of your account. Visit https://knox-williams.com/ or call 867-817-1588x376.,https://www.lee-little.biz/,rioslisa@yahoo.com,941.566.0449,whatsapp,phishing,yes,critical,fraudulent_entity,no,https://www.l33-l1ttl3.b1z/
non-smishing,"Hi, this is a reminder for your appointment at Montoya-Matthews on 2012-09-23.",https://www.rodgers.com/,jsmith@murphy.info,5384377910,email,notification,no,none,none,no,https://www.r0dg3rs.c0m/
smishing,"Rodriguez, Coleman and Jordan requires immediate verification of your account. Visit https://sanders.com/ or call 587-470-5025x32854.",https://www.sweeney.net/,patrick20@hall.com,879.004.6313,whatsapp,scam,yes,critical,fraudulent_entity,no,https://www.sw33n3y.n3t/
smishing,"Sandoval, Allen and Baldwin requires immediate verification of your account. Visit http://www.ware-meyer.org/ or call 707-098-0219x604.",https://www.browning-davis.com/,andrewsjulie@lozano.com,(489)545-8483x55586,whatsapp,phishing,yes,high,malware_app,no,https://www.br0wn1ng-d@v1s.c0m/
smishing,Moore PLC requires immediate verification of your account. Visit https://odom.com/ or call 150-897-6209x628.,no,james33@yahoo.com,(007)776-5171x07482,telegram,malware,yes,critical,fraudulent_entity,no,n0
smishing,Parks-Lopez requires immediate verification of your account. Visit http://www.higgins.org/ or call 001-874-935-6303x82425.,http://ross.net/,no,no,whatsapp,phishing,yes,high,phishing_site,no,http://r0ss.n3t/
smishing,Cobb-Snow requires immediate verification of your account. Visit http://www.vasquez.com/ or call 727-495-8263x33825.,https://www.conner.com/,no,854-553-3019x89888,sms,phishing,yes,high,phishing_site,no,https://www.c0nn3r.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Hughes, Russell and French on 2025-04-01.",no,no,(565)304-1014x9818,email,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Petersen, Stephens and Carter on 2019-02-28.",http://www.reynolds.com/,gregorypatrick@casey.net,963.306.6023x1626,app,notification,no,none,none,no,http://www.r3yn0lds.c0m/
smishing,Everett and Sons requires immediate verification of your account. Visit http://www.davis.com/ or call 2249228075.,https://www.perry-adkins.net/,alanbrown@gmail.com,001-976-933-9822x90182,whatsapp,scam,yes,high,malware_app,no,https://www.p3rry-@dk1ns.n3t/
non-smishing,"Hi, this is a reminder for your appointment at Ortiz Ltd on 2013-12-15.",no,no,no,email,notification,no,none,none,no,n0
smishing,"Campbell, Blake and Delgado requires immediate verification of your account. Visit http://miller.net/ or call 037.156.7244.",http://johnson-brown.com/,daniel14@hotmail.com,839-020-2582x479,sms,phishing,yes,high,fraudulent_entity,no,http://j0hns0n-br0wn.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Mendez Ltd on 1985-09-15.",no,fernandojones@jackson-lawrence.info,+1-324-305-0271x01134,app,notification,no,none,none,no,n0
smishing,"Robinson, Johnson and Owens requires immediate verification of your account. Visit http://martinez-baird.com/ or call 001-985-871-2931x9056.",https://www.mendoza.org/,jenkinsjared@yahoo.com,587.579.4961x688,telegram,scam,yes,high,phishing_site,no,https://www.m3nd0z@.0rg/
smishing,"Davis, Cameron and Wood requires immediate verification of your account. Visit https://diaz.org/ or call +1-606-233-3830x6235.",https://weber.com/,iandrade@meyers.net,no,sms,data theft,yes,critical,phishing_site,no,https://w3b3r.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Page Inc on 1974-06-19.",http://www.cox-white.net/,chelseasparks@yahoo.com,no,app,notification,no,none,none,no,http://www.c0x-wh1t3.n3t/
non-smishing,"Hi, this is a reminder for your appointment at Zamora-Townsend on 1990-07-16.",no,no,(480)467-3875x92130,email,notification,no,none,none,no,n0
smishing,Roberts and Sons requires immediate verification of your account. Visit http://lopez.com/ or call (209)102-8164x509.,https://www.smith.com/,no,no,sms,malware,yes,high,malware_app,no,https://www.sm1th.c0m/
smishing,Todd-Gilbert requires immediate verification of your account. Visit https://murphy-ballard.com/ or call 001-136-179-4256x272.,https://www.mendez.net/,andrew39@hall-mckinney.org,959.197.9195,sms,malware,yes,high,fraudulent_entity,no,https://www.m3nd3z.n3t/
non-smishing,"Hi, this is a reminder for your appointment at Garcia, Blair and Wright on 1979-10-22.",no,no,767-181-7337x362,email,notification,no,none,none,no,n0
smishing,"Davis, Cowan and Roth requires immediate verification of your account. Visit http://pugh-rodriguez.info/ or call 239-076-3796.",no,georgecody@oneill.com,no,whatsapp,data theft,yes,critical,phishing_site,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Arnold Ltd on 2015-12-05.",no,no,108.889.1116x0429,email,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Barnes, Davis and Phillips on 1996-04-01.",no,no,no,app,notification,no,none,none,no,n0
smishing,Kelly and Sons requires immediate verification of your account. Visit http://howell.com/ or call 114-412-5472x2759.,http://johnston-montgomery.com/,todd20@gmail.com,no,whatsapp,malware,yes,critical,fraudulent_entity,no,http://j0hnst0n-m0ntg0m3ry.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Brown-Chambers on 1991-06-28.",no,no,no,email,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Hamilton PLC on 1995-12-29.",no,no,539.154.8328,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Wilcox Group on 1988-02-14.",no,graveskimberly@gmail.com,-5447,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Jimenez-Roberts on 2021-01-06.",no,jberry@gmail.com,001-828-698-0439x403,email,notification,no,none,none,no,n0
smishing,"Howard, Perry and Wilson requires immediate verification of your account. Visit https://www.richardson-johnson.net/ or call 291-188-6249.",http://martin-cole.org/,no,311-290-1893x0040,sms,scam,yes,high,malware_app,no,http://m@rt1n-c0l3.0rg/
smishing,Jones PLC requires immediate verification of your account. Visit http://www.turner.com/ or call 880.262.9310x549.,https://kelly-gomez.com/,no,441-431-1829x92270,telegram,malware,yes,critical,malware_app,no,https://k3lly-g0m3z.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Harris, Lee and Guzman on 2004-02-22.",no,walterwilliams@pope.info,(454)662-3406,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Martin, Leon and Allen on 2020-09-07.",http://www.wiley.biz/,no,no,sms,notification,no,none,none,no,http://www.w1l3y.b1z/
smishing,Young-Bowen requires immediate verification of your account. Visit https://www.burns.com/ or call (648)515-7157x0109.,https://www.mcgee.com/,no,no,telegram,malware,yes,high,malware_app,no,https://www.mcg33.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Franklin, Walker and Johnson on 2024-05-28.",no,no,no,sms,notification,no,none,none,no,n0
smishing,Khan Group requires immediate verification of your account. Visit https://meadows.net/ or call 359-452-0316x898.,http://costa.org/,trobinson@freeman.com,(233)512-3905x2345,telegram,phishing,yes,critical,fraudulent_entity,no,http://c0st@.0rg/
smishing,"Lowery, Hill and Clark requires immediate verification of your account. Visit http://www.wood.com/ or call (435)959-0297.",http://www.lowe.com/,houstonwanda@gmail.com,no,whatsapp,data theft,yes,high,phishing_site,no,http://www.l0w3.c0m/
smishing,"Johnson, Vasquez and Ellis requires immediate verification of your account. Visit https://chan.com/ or call 571-401-2617x6828.",https://johnson.org/,justinmeza@yahoo.com,674-520-7958x868,telegram,malware,yes,critical,fraudulent_entity,no,https://j0hns0n.0rg/
smishing,Perez-Beck requires immediate verification of your account. Visit https://cabrera-ward.com/ or call 017-277-9021x388.,http://johnson.com/,tbeck@yahoo.com,+1-652-903-6598x596,sms,data theft,yes,critical,fraudulent_entity,no,http://j0hns0n.c0m/
smishing,"Jimenez, Ortega and Morgan requires immediate verification of your account. Visit https://www.townsend-perez.com/ or call 781.125.3267x83134.",http://www.martinez.com/,freyanthony@yahoo.com,(513)671-6379,telegram,phishing,yes,critical,phishing_site,no,http://www.m@rt1n3z.c0m/
smishing,Baldwin Inc requires immediate verification of your account. Visit http://ortega.com/ or call 001-736-967-5604.,https://www.webb-tate.com/,cindy35@yahoo.com,(680)042-7163,telegram,malware,yes,critical,malware_app,no,https://www.w3bb-t@t3.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Prince-Roth on 2018-11-28.",no,no,no,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Ramirez-Harris on 2022-11-21.",no,no,no,app,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Huynh-Smith on 2021-01-21.",no,no,no,app,notification,no,none,none,no,n0
smishing,"Russell, Shelton and Bridges requires immediate verification of your account. Visit https://www.johnson-ward.com/ or call 5265935097.",http://gonzalez-wilson.com/,no,+1-552-503-1068x7439,telegram,malware,yes,critical,malware_app,no,http://g0nz@l3z-w1ls0n.c0m/
smishing,Wyatt-Walker requires immediate verification of your account. Visit http://www.wallace.com/ or call +1-822-849-3101.,https://www.rose-hill.com/,no,-5474,telegram,data theft,yes,high,fraudulent_entity,no,https://www.r0s3-h1ll.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Ruiz-James on 1992-10-19.",no,no,874-050-7665x30487,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Meyers Group on 2003-01-29.",no,no,001-809-035-6694x340,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Ramirez-Henry on 2004-11-10.",no,no,633-962-3519x4063,email,notification,no,none,none,no,n0
smishing,"Alvarado, Vasquez and Yu requires immediate verification of your account. Visit http://simmons-mckenzie.net/ or call +1-175-813-0272x3746.",http://www.hill.org/,shelbymanning@rocha.biz,no,whatsapp,scam,yes,high,fraudulent_entity,no,http://www.h1ll.0rg/
smishing,Williams LLC requires immediate verification of your account. Visit https://www.edwards.info/ or call 204-231-7934x253.,no,james90@stevens-mills.com,no,whatsapp,phishing,yes,critical,fraudulent_entity,no,n0
smishing,"Marquez, Mays and Smith requires immediate verification of your account. Visit https://hall.com/ or call +1-972-808-9351x8396.",no,no,no,sms,phishing,yes,critical,fraudulent_entity,no,n0
smishing,Johns-Nguyen requires immediate verification of your account. Visit https://black.biz/ or call 585-571-0986x10951.,http://boyd.com/,xcollins@bennett.com,374-134-7986x6831,whatsapp,malware,yes,critical,malware_app,no,http://b0yd.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Wright PLC on 2023-06-01.",no,martinalex@walton.com,4281246309,app,notification,no,none,none,no,n0
smishing,Lambert LLC requires immediate verification of your account. Visit https://bryan.biz/ or call 823.315.8640x2396.,https://www.shaw-jones.org/,zroberts@hotmail.com,no,telegram,malware,yes,critical,phishing_site,no,https://www.sh@w-j0n3s.0rg/
non-smishing,"Hi, this is a reminder for your appointment at Hall, Richardson and Brooks on 1979-05-22.",no,no,5399767950,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Sanchez, Kerr and Arroyo on 1992-12-27.",no,no,no,email,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Washington, Diaz and Romero on 2000-03-08.",no,no,no,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Murphy, Clark and Brooks on 1987-05-11.",no,millerlatoya@mitchell.com,no,email,notification,no,none,none,no,n0
smishing,Ruiz LLC requires immediate verification of your account. Visit http://www.george.com/ or call +1-813-369-6316x226.,no,vmorrison@hotmail.com,(588)094-0489x7904,telegram,malware,yes,critical,phishing_site,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Olson-Pierce on 1989-03-14.",no,no,(090)450-7071x748,email,notification,no,none,none,no,n0
smishing,Potter-Jordan requires immediate verification of your account. Visit https://bowers-garcia.com/ or call +1-469-951-3637.,https://www.franklin-maxwell.com/,david27@massey.com,no,telegram,scam,yes,critical,fraudulent_entity,no,https://www.fr@nkl1n-m@xw3ll.c0m/
smishing,Booth and Sons requires immediate verification of your account. Visit https://flores-arroyo.com/ or call 1982594054.,no,jennifer15@hotmail.com,(297)797-3798,sms,data theft,yes,high,phishing_site,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Wilkerson-Sanchez on 1988-06-02.",no,no,no,email,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Hill Ltd on 1975-08-18.",no,khicks@gmail.com,+1-598-848-1441x719,email,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Lindsey-Burns on 2018-02-28.",no,no,470-932-6975,email,notification,no,none,none,no,n0
smishing,"Hoffman, Ferguson and Anderson requires immediate verification of your account. Visit https://mullen.net/ or call 775-486-6698x32496.",http://www.kim-ford.com/,andersonkyle@diaz.com,no,whatsapp,scam,yes,high,fraudulent_entity,no,http://www.k1m-f0rd.c0m/
smishing,Cruz Ltd requires immediate verification of your account. Visit https://donaldson.info/ or call (583)931-0291x20751.,http://jones.com/,thomaslozano@yahoo.com,(208)455-0521x5549,whatsapp,phishing,yes,high,malware_app,no,http://j0n3s.c0m/
smishing,"Santiago, Kerr and Morris requires immediate verification of your account. Visit https://www.lucas.com/ or call 2142234276.",https://www.crawford-williams.net/,diane41@hotmail.com,2589372630,sms,data theft,yes,high,fraudulent_entity,no,https://www.cr@wf0rd-w1ll1@ms.n3t/
smishing,Brown-Baldwin requires immediate verification of your account. Visit http://hall-collins.net/ or call 715-568-2456.,http://vazquez.net/,johnsonzachary@pierce.com,no,whatsapp,phishing,yes,high,phishing_site,no,http://v@zqu3z.n3t/
smishing,"Stone, Palmer and Knight requires immediate verification of your account. Visit http://lee-krause.com/ or call (408)031-9360x3226.",no,tiffany24@gmail.com,392.504.0995x022,whatsapp,scam,yes,critical,malware_app,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Smith-Harper on 1993-06-22.",no,no,001-713-740-0339x90178,app,notification,no,none,none,no,n0
smishing,Jordan-Torres requires immediate verification of your account. Visit https://crawford.biz/ or call 282-543-5593x536.,http://bryant.com/,robert12@yahoo.com,(138)343-5847,telegram,malware,yes,high,malware_app,no,http://bry@nt.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Sanders and Sons on 2009-12-08.",no,dlong@yahoo.com,no,app,notification,no,none,none,no,n0
smishing,"Dillon, Chen and Brewer requires immediate verification of your account. Visit https://gates-english.com/ or call +1-456-884-7062x4486.",no,no,no,whatsapp,scam,yes,critical,phishing_site,no,n0
smishing,Pacheco-Nguyen requires immediate verification of your account. Visit https://www.matthews.com/ or call 001-994-756-8973x222.,http://little.biz/,no,no,whatsapp,malware,yes,critical,malware_app,no,http://l1ttl3.b1z/
smishing,Cobb PLC requires immediate verification of your account. Visit http://holmes.net/ or call (987)159-0087x2021.,no,christinagarrett@martinez-stephens.com,304-856-4464,sms,phishing,yes,high,phishing_site,no,n0
smishing,Freeman and Sons requires immediate verification of your account. Visit https://simpson.org/ or call +1-746-857-6253x50979.,https://www.chapman-harding.com/,itucker@lynch.biz,529-008-7335,sms,phishing,yes,critical,malware_app,no,https://www.ch@pm@n-h@rd1ng.c0m/
smishing,Murphy Ltd requires immediate verification of your account. Visit https://www.sanchez-garcia.biz/ or call 037-741-5921x66208.,http://www.henderson.org/,no,no,whatsapp,malware,yes,high,fraudulent_entity,no,http://www.h3nd3rs0n.0rg/
smishing,Perry Ltd requires immediate verification of your account. Visit http://www.thomas-higgins.com/ or call (367)475-3964x909.,http://foster-peterson.com/,kathrynortiz@thompson-jackson.com,(710)531-7569,telegram,phishing,yes,high,fraudulent_entity,no,http://f0st3r-p3t3rs0n.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Small-Dawson on 1978-04-28.",http://www.robinson.com/,no,no,sms,notification,no,none,none,no,http://www.r0b1ns0n.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Morris, Martin and Young on 1976-11-20.",no,no,no,sms,notification,no,none,none,no,n0
smishing,Cross and Sons requires immediate verification of your account. Visit http://wilson.net/ or call 765.849.3970x4971.,http://obrien.com/,no,+1-652-742-1390x6586,whatsapp,data theft,yes,high,phishing_site,no,http://0br13n.c0m/
smishing,Ellis-Moore requires immediate verification of your account. Visit https://blackwell.com/ or call +1-187-584-8542.,https://chavez.com/,mgonzalez@jenkins-smith.com,(122)691-9593x349,whatsapp,scam,yes,high,phishing_site,no,https://ch@v3z.c0m/
smishing,Allen-Kelly requires immediate verification of your account. Visit https://www.golden.info/ or call +1-770-098-9828x260.,http://www.smith-mata.info/,no,no,sms,scam,yes,high,fraudulent_entity,no,http://www.sm1th-m@t@.1nf0/
non-smishing,"Hi, this is a reminder for your appointment at Williams Ltd on 1993-06-12.",no,no,no,sms,notification,no,none,none,no,n0
smishing,"Smith, Crosby and Cervantes requires immediate verification of your account. Visit http://johnson.org/ or call 001-141-967-1167.",http://www.woodward.com/,no,145-620-2793,telegram,scam,yes,critical,fraudulent_entity,no,http://www.w00dw@rd.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Melendez, Molina and Carpenter on 2016-02-24.",no,rshaw@sanchez-price.org,001-128-551-6957x044,email,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Sanchez Group on 1974-04-15.",no,no,no,sms,notification,no,none,none,no,n0
smishing,Castillo Ltd requires immediate verification of your account. Visit https://www.zavala.org/ or call 065-102-7067.,http://cross.com/,ebailey@allen.com,no,whatsapp,phishing,yes,critical,fraudulent_entity,no,http://cr0ss.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Logan Group on 1970-03-12.",no,no,no,email,notification,no,none,none,no,n0
smishing,"Jones, Williams and Mendoza requires immediate verification of your account. Visit http://www.herrera-morris.com/ or call 770-185-5229.",http://www.smith.com/,zoe47@owens.info,+1-969-093-7033x136,sms,scam,yes,high,malware_app,no,http://www.sm1th.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Byrd-Stone on 2003-10-16.",no,no,no,sms,notification,no,none,none,no,n0
smishing,"Marquez, Perry and Wright requires immediate verification of your account. Visit https://lopez.info/ or call 757.224.8901x67610.",http://neal.biz/,no,no,telegram,data theft,yes,high,malware_app,no,http://n3@l.b1z/
non-smishing,"Hi, this is a reminder for your appointment at Mccarthy PLC on 1996-07-22.",http://copeland.org/,nguyenkristy@hotmail.com,no,sms,notification,no,none,none,no,http://c0p3l@nd.0rg/
smishing,Wagner LLC requires immediate verification of your account. Visit https://www.reed.com/ or call (933)313-7272x23223.,http://www.jenkins-miller.org/,austinjames@williamson.com,(199)691-8974x8595,sms,data theft,yes,critical,phishing_site,no,http://www.j3nk1ns-m1ll3r.0rg/
non-smishing,"Hi, this is a reminder for your appointment at Davis, Boyle and Sanders on 1989-04-28.",http://www.castro.info/,no,(632)606-7260x8696,sms,notification,no,none,none,no,http://www.c@str0.1nf0/
smishing,Powell LLC requires immediate verification of your account. Visit http://hampton-nunez.com/ or call (938)769-7470x08953.,http://burton-white.com/,randyjackson@murphy.com,no,sms,scam,yes,high,fraudulent_entity,no,http://burt0n-wh1t3.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Harper LLC on 1970-12-31.",http://webster.info/,no,no,app,notification,no,none,none,no,http://w3bst3r.1nf0/
non-smishing,"Hi, this is a reminder for your appointment at Wade-Miller on 1980-08-29.",no,philipparker@brown.com,no,sms,notification,no,none,none,no,n0
smishing,Edwards-Mcdonald requires immediate verification of your account. Visit http://www.mills.com/ or call 001-974-343-6498x6130.,no,lopezamanda@yahoo.com,001-864-652-3852x907,whatsapp,malware,yes,high,phishing_site,no,n0
smishing,Roth LLC requires immediate verification of your account. Visit http://golden.com/ or call (729)817-1729x9392.,no,no,7168989445,sms,malware,yes,critical,fraudulent_entity,no,n0
non-smishing,"Hi, this is a reminder for your appointment at May, Hebert and Johnson on 2008-08-29.",no,johnsonnicole@hotmail.com,no,app,notification,no,none,none,no,n0
smishing,Steele LLC requires immediate verification of your account. Visit https://hartman-berry.com/ or call 071.205.7816x43719.,http://rasmussen-gutierrez.com/,aaronfreeman@gmail.com,no,telegram,malware,yes,critical,malware_app,no,http://r@smuss3n-gut13rr3z.c0m/
smishing,Francis and Sons requires immediate verification of your account. Visit https://www.gregory.com/ or call 583-241-4719.,https://www.delgado-wolfe.com/,hallkendra@schneider.com,no,telegram,scam,yes,high,malware_app,no,https://www.d3lg@d0-w0lf3.c0m/
smishing,Lopez Group requires immediate verification of your account. Visit https://thomas.com/ or call 684.372.4155x759.,http://www.sullivan.com/,john70@yahoo.com,001-803-395-4840,sms,data theft,yes,high,malware_app,no,http://www.sull1v@n.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Griffin Group on 2019-05-02.",no,no,001-219-610-4681x500,sms,notification,no,none,none,no,n0
smishing,Edwards-Stanley requires immediate verification of your account. Visit http://clayton.com/ or call (207)724-4803.,https://www.figueroa.biz/,no,no,whatsapp,data theft,yes,high,fraudulent_entity,no,https://www.f1gu3r0@.b1z/
smishing,"Hamilton, Brooks and Nolan requires immediate verification of your account. Visit https://krueger.com/ or call 001-647-217-5311x682.",https://www.norris-richards.com/,jacobbooth@bray.com,452-323-5529x6898,sms,phishing,yes,critical,malware_app,no,https://www.n0rr1s-r1ch@rds.c0m/
smishing,Fleming-Thornton requires immediate verification of your account. Visit http://short.com/ or call +1-853-534-1175x825.,https://www.wilson.com/,no,279-014-7837x504,sms,malware,yes,high,phishing_site,no,https://www.w1ls0n.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Smith-Mitchell on 2018-01-18.",no,no,001-262-345-2010x637,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Wilson, Stevens and Franco on 1972-06-29.",no,no,(495)007-0727x322,app,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Murphy-Lozano on 1985-01-11.",no,no,(803)051-6380,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Trevino, Williams and Holder on 1988-05-13.",no,desireedelgado@hotmail.com,no,app,notification,no,none,none,no,n0
smishing,Pierce-Jacobs requires immediate verification of your account. Visit http://campbell-anderson.com/ or call 528-248-1624.,https://thompson-miller.info/,no,986.482.8477,whatsapp,malware,yes,high,fraudulent_entity,no,https://th0mps0n-m1ll3r.1nf0/
smishing,Robinson-Baker requires immediate verification of your account. Visit https://edwards.biz/ or call 986-259-8415.,https://www.alvarez.info/,no,no,telegram,malware,yes,high,phishing_site,no,https://www.@lv@r3z.1nf0/
non-smishing,"Hi, this is a reminder for your appointment at Johnson Inc on 1970-01-03.",no,no,no,sms,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Thomas-Davis on 1975-01-26.",no,no,no,email,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Hartman PLC on 2004-05-02.",https://www.sawyer.com/,no,-3739,app,notification,no,none,none,no,https://www.s@wy3r.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Chang, Jones and Hernandez on 1997-03-02.",http://www.macias.info/,tthompson@hotmail.com,860-408-6954,sms,notification,no,none,none,no,http://www.m@c1@s.1nf0/
smishing,"Alexander, Moreno and Nunez requires immediate verification of your account. Visit http://estes-chambers.com/ or call 865.719.3933x2212.",http://hahn.org/,dana90@flores.net,3502829815,telegram,data theft,yes,critical,fraudulent_entity,no,http://h@hn.0rg/
smishing,Gray Ltd requires immediate verification of your account. Visit http://www.ruiz.com/ or call +1-373-203-0294x692.,no,no,no,sms,data theft,yes,high,malware_app,no,n0
smishing,Johnson Group requires immediate verification of your account. Visit https://williams-hoover.com/ or call +1-295-003-4262x795.,http://www.mercer.org/,no,no,whatsapp,scam,yes,critical,malware_app,no,http://www.m3rc3r.0rg/
smishing,Bowman Group requires immediate verification of your account. Visit https://www.brown.com/ or call 512.157.3090.,https://jimenez.biz/,no,510.007.7953x985,sms,phishing,yes,critical,phishing_site,no,https://j1m3n3z.b1z/
non-smishing,"Hi, this is a reminder for your appointment at Garcia-Taylor on 2022-09-30.",https://www.perez-robinson.com/,tammy63@crawford.com,no,email,notification,no,none,none,no,https://www.p3r3z-r0b1ns0n.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Beck-Wallace on 1974-03-06.",no,no,no,email,notification,no,none,none,no,n0
smishing,Strickland Group requires immediate verification of your account. Visit http://www.rodriguez.com/ or call +1-039-323-4539x2413.,no,judith46@yahoo.com,no,whatsapp,data theft,yes,high,malware_app,no,n0
smishing,"Hubbard, Bradford and Huynh requires immediate verification of your account. Visit http://howard.com/ or call (079)595-8670.",http://klein-page.com/,kellykaren@hotmail.com,305.738.1799,telegram,phishing,yes,critical,fraudulent_entity,no,http://kl31n-p@g3.c0m/
smishing,Mcdonald LLC requires immediate verification of your account. Visit http://www.hunt-cisneros.info/ or call 291.686.8562.,no,coreywright@harvey.com,no,whatsapp,scam,yes,high,fraudulent_entity,no,n0
smishing,White-Miller requires immediate verification of your account. Visit https://stanton.com/ or call 001-903-171-1073x066.,http://www.sweeney-lewis.info/,jodi01@young.com,+1-298-766-6137x9769,telegram,scam,yes,high,malware_app,no,http://www.sw33n3y-l3w1s.1nf0/
smishing,Leblanc LLC requires immediate verification of your account. Visit http://www.wood-nielsen.com/ or call 977-951-2400.,http://davis.com/,brian37@madden.com,481.596.4355x629,whatsapp,malware,yes,critical,fraudulent_entity,no,http://d@v1s.c0m/
smishing,"Rollins, Williams and Boone requires immediate verification of your account. Visit http://smith.biz/ or call 4202879031.",http://morrison.org/,marymiranda@grant.com,001-425-562-5530x870,whatsapp,data theft,yes,critical,malware_app,no,http://m0rr1s0n.0rg/
non-smishing,"Hi, this is a reminder for your appointment at Hicks-Martin on 1992-09-13.",no,eddie84@smith.net,001-941-587-6489x76641,email,notification,no,none,none,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Campbell and Sons on 2008-02-27.",no,no,no,app,notification,no,none,none,no,n0
smishing,Greer-Spencer requires immediate verification of your account. Visit https://www.rodriguez.com/ or call +1-479-251-6730x749.,http://thompson.com/,no,194-817-2173,telegram,scam,yes,critical,fraudulent_entity,no,http://th0mps0n.c0m/
smishing,"Rice, Hayes and Cooper requires immediate verification of your account. Visit http://ramirez.com/ or call 311.904.1107.",http://www.morris.com/,melissarojas@yahoo.com,no,telegram,data theft,yes,critical,fraudulent_entity,no,http://www.m0rr1s.c0m/
non-smishing,"Hi, this is a reminder for your appointment at Rodriguez, Morgan and Carter on 1998-05-28.",no,no,(571)970-7203x41659,email,notification,no,none,none,no,n0
smishing,Vargas-Howard requires immediate verification of your account. Visit http://stone-rocha.biz/ or call (445)610-1774x4974.,https://mckee.net/,taragregory@watts-welch.com,no,sms,scam,yes,high,malware_app,no,https://mck33.n3t/
non-smishing,"Hi, this is a reminder for your appointment at Harper, Chandler and Smith on 1991-01-07.",https://www.carter.info/,hernandezmichael@gray.org,496.359.6555x6205,sms,notification,no,none,none,no,https://www.c@rt3r.1nf0/
smishing,Moore Inc requires immediate verification of your account. Visit https://dominguez-adams.com/ or call (018)572-4370.,no,stanleyheather@cardenas.biz,no,whatsapp,phishing,yes,high,phishing_site,no,n0
non-smishing,"Hi, this is a reminder for your appointment at Reeves Group on 2005-04-05.",no,brittany23@burnett-english.com,+1-827-865-0757x2332,sms,notification,no,none,none,no,n0
smishing,"Russell, Hernandez and Powell requires immediate verification of your account. Visit https://www.mcclure-gonzales.com/ or call (599)833-4332x8129.",http://fitzpatrick.com/,no,(747)900-2058,sms,malware,yes,critical,fraudulent_entity,no,http://f1tzp@tr1ck.c0m/
smishing,Flores-Bowers requires immediate verification of your account. Visit https://hughes.com/ or call 659-240-8453.,https://www.bowers-russo.com/,jirwin@hotmail.com,no,sms,phishing,yes,high,fraudulent_entity,no,https://www.b0w3rs-russ0.c0m/
